samp_country	category	fermented_food_type	sample-id	mag-id	filename
Laos	fermented fish	Fermented_fish_sauce	MS003-2	10c82974-a544-4ead-bc62-acaa1a308fab	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/10c82974-a544-4ead-bc62-acaa1a308fab.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	8656eb7b-d8fe-4ac4-b8f0-a7f4acf39490	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/8656eb7b-d8fe-4ac4-b8f0-a7f4acf39490.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	1c6a71ce-61d5-486f-9214-4725a9945847	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/1c6a71ce-61d5-486f-9214-4725a9945847.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	b91bdfa3-0873-4736-abd3-24ee60938350	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/b91bdfa3-0873-4736-abd3-24ee60938350.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	7eda875c-47c8-4277-8962-7315295962a2	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/7eda875c-47c8-4277-8962-7315295962a2.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	e0bb28a0-0f5b-4b62-8dc4-3b4a76fa0291	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/e0bb28a0-0f5b-4b62-8dc4-3b4a76fa0291.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c534e071-6dd2-43ca-80b0-8d13a0f10dd0	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c534e071-6dd2-43ca-80b0-8d13a0f10dd0.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	a6fde503-6cad-4b61-bb01-d41bef0d380a	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/a6fde503-6cad-4b61-bb01-d41bef0d380a.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	11912287-5147-4723-a759-a979440bbc43	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/11912287-5147-4723-a759-a979440bbc43.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	f869595e-941c-4866-92a2-d82d94d044a2	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/f869595e-941c-4866-92a2-d82d94d044a2.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	cb893449-040a-4904-8bf6-a63e0e8b75cd	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/cb893449-040a-4904-8bf6-a63e0e8b75cd.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	e8f2c939-9f44-4e4a-9f86-3754b8d67072	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/e8f2c939-9f44-4e4a-9f86-3754b8d67072.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	630312ea-1e33-4d6c-b5fb-13ea8ce7ac1e	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/630312ea-1e33-4d6c-b5fb-13ea8ce7ac1e.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	ba101580-0c94-4897-86e3-6e33f050fa5a	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/ba101580-0c94-4897-86e3-6e33f050fa5a.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	7b789398-3884-40f6-acbb-70f3a1c817ca	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/7b789398-3884-40f6-acbb-70f3a1c817ca.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	dd79d178-0695-49ff-9122-7e4ec0dfc4e6	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/dd79d178-0695-49ff-9122-7e4ec0dfc4e6.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c3ee3226-844b-447a-a4db-4efaaf3b49ff	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c3ee3226-844b-447a-a4db-4efaaf3b49ff.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	94998289-05d6-428d-982e-87c15245e8b1	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/94998289-05d6-428d-982e-87c15245e8b1.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	747ef008-ee1a-462c-8d35-dffc15bb2d81	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/747ef008-ee1a-462c-8d35-dffc15bb2d81.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	6ac221d5-414d-4e2a-9da4-1c117eec32fd	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/6ac221d5-414d-4e2a-9da4-1c117eec32fd.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	dce94d27-4b62-429b-ae4f-8837e2aaf676	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/dce94d27-4b62-429b-ae4f-8837e2aaf676.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	8750a541-2ae6-48e0-8aa7-6dc5368381d9	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/8750a541-2ae6-48e0-8aa7-6dc5368381d9.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	9f07aca6-6804-4d9d-8b72-9f6f2b2348b2	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/9f07aca6-6804-4d9d-8b72-9f6f2b2348b2.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	7bd518cc-5422-452c-92b1-4857b4e38d1e	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/7bd518cc-5422-452c-92b1-4857b4e38d1e.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	d1d025aa-5a3d-40ac-af17-f75ff6081696	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/d1d025aa-5a3d-40ac-af17-f75ff6081696.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	e8eefccb-6985-4c61-afdf-6ce9d51670da	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/e8eefccb-6985-4c61-afdf-6ce9d51670da.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	82d7c45e-2a89-4e91-bff7-541259cf18b0	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/82d7c45e-2a89-4e91-bff7-541259cf18b0.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	1b28d263-5a65-445d-b4dd-1db534672c31	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/1b28d263-5a65-445d-b4dd-1db534672c31.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	845cb30b-884c-4202-a2f0-1e9b0b6309da	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/845cb30b-884c-4202-a2f0-1e9b0b6309da.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	091e9d48-5bc1-444f-9a72-d5aad47dde80	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/091e9d48-5bc1-444f-9a72-d5aad47dde80.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	46af0a2d-2512-4f41-a577-bbed16a4d398	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/46af0a2d-2512-4f41-a577-bbed16a4d398.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	25fd9f51-e4bb-4866-bc01-f739c184ec15	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/25fd9f51-e4bb-4866-bc01-f739c184ec15.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	3e01a1bc-20a3-4e3e-9c45-f6d82b083741	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/3e01a1bc-20a3-4e3e-9c45-f6d82b083741.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	8bd82a50-4e23-42c7-aa92-576dd2f8383c	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/8bd82a50-4e23-42c7-aa92-576dd2f8383c.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	90108b62-9817-4952-9e6a-5b8b1736126d	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/90108b62-9817-4952-9e6a-5b8b1736126d.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	3f696ebc-e9b3-44ff-822f-7e3474ca5ae6	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/3f696ebc-e9b3-44ff-822f-7e3474ca5ae6.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	d7a864b5-9d30-44d9-9e5b-fbc3e67a88bf	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/d7a864b5-9d30-44d9-9e5b-fbc3e67a88bf.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	f4c3bbc1-5207-4626-bdf5-de3e32d0c794	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/f4c3bbc1-5207-4626-bdf5-de3e32d0c794.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	bbd31059-a8bb-46b3-bd74-94da39cb0c73	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/bbd31059-a8bb-46b3-bd74-94da39cb0c73.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	9fdc54f9-ffb5-4ba4-b53a-e6be233dcbd8	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/9fdc54f9-ffb5-4ba4-b53a-e6be233dcbd8.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	bd195ced-b9c2-418b-9ec8-06f54ec8f134	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/bd195ced-b9c2-418b-9ec8-06f54ec8f134.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	2abc656e-5ac9-4346-9b52-8c7a09138108	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/2abc656e-5ac9-4346-9b52-8c7a09138108.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	e1464b31-5f55-47ef-9c35-6eafa587aaee	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/e1464b31-5f55-47ef-9c35-6eafa587aaee.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	5bad57fe-f681-41f5-9f75-86bf4bc56bc8	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/5bad57fe-f681-41f5-9f75-86bf4bc56bc8.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	7e932aae-a64d-4fc1-8c16-3f7bf07c63bb	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/7e932aae-a64d-4fc1-8c16-3f7bf07c63bb.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	b4b378bd-8b74-4dfc-a385-ea236906b1e4	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/b4b378bd-8b74-4dfc-a385-ea236906b1e4.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c7735d64-839d-4548-85bc-aa1e9f27bac9	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c7735d64-839d-4548-85bc-aa1e9f27bac9.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	42fc4fed-8206-40f9-9e27-1987497ae59f	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/42fc4fed-8206-40f9-9e27-1987497ae59f.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	7fe6d74c-035d-4cfd-8d41-395840d40a50	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/7fe6d74c-035d-4cfd-8d41-395840d40a50.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	852c15bf-ea72-452d-b112-7fb9d18131dc	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/852c15bf-ea72-452d-b112-7fb9d18131dc.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	f8266caf-5aca-46f6-84dd-babea8c1bad1	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/f8266caf-5aca-46f6-84dd-babea8c1bad1.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	bfba6469-4fcc-4a66-8311-4236db0450ee	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/bfba6469-4fcc-4a66-8311-4236db0450ee.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	ed7d35e9-9816-4748-968c-927c2bb7cc7f	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/ed7d35e9-9816-4748-968c-927c2bb7cc7f.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c3bb805c-56bb-4149-bad3-72bae25eae11	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c3bb805c-56bb-4149-bad3-72bae25eae11.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	322e8461-b2d6-4149-9e19-d10932643eef	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/322e8461-b2d6-4149-9e19-d10932643eef.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	dd25d3ad-7470-436b-93bc-0bb25922a3dd	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/dd25d3ad-7470-436b-93bc-0bb25922a3dd.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	0c515d3a-daf7-41be-9f63-ad2760737a71	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/0c515d3a-daf7-41be-9f63-ad2760737a71.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	81d79b08-4c88-445e-87e9-efc6e5067b00	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/81d79b08-4c88-445e-87e9-efc6e5067b00.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	4a4d1646-4ea1-4dd2-8c08-dfbf99d58bf7	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/4a4d1646-4ea1-4dd2-8c08-dfbf99d58bf7.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	fa38cf0e-2e61-4814-8f86-0ab109d2667c	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/fa38cf0e-2e61-4814-8f86-0ab109d2667c.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	e33db1e7-9b22-40da-8266-324f69785ae6	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/e33db1e7-9b22-40da-8266-324f69785ae6.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	1615d26c-b224-4c47-9fcd-579bf156625b	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/1615d26c-b224-4c47-9fcd-579bf156625b.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c0cfb529-1d36-4be6-ad2e-1c69aed16a44	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c0cfb529-1d36-4be6-ad2e-1c69aed16a44.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	d89a534b-80c1-4fce-8e4f-ac997a74a0ca	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/d89a534b-80c1-4fce-8e4f-ac997a74a0ca.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	37582026-4213-4063-9863-9a02d6aa9674	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/37582026-4213-4063-9863-9a02d6aa9674.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	08fafa60-b6fd-47ea-b3dc-417b417d97be	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/08fafa60-b6fd-47ea-b3dc-417b417d97be.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	666222bb-362d-475a-b875-ce0373d1975d	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/666222bb-362d-475a-b875-ce0373d1975d.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	6e2447e7-63ac-49f3-82ee-50ed8512cc31	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/6e2447e7-63ac-49f3-82ee-50ed8512cc31.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	ccde7efd-f568-40bb-9479-ebb42cbf085f	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/ccde7efd-f568-40bb-9479-ebb42cbf085f.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	319acc31-8dd9-42f6-92bb-b128e10f18a9	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/319acc31-8dd9-42f6-92bb-b128e10f18a9.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	6e22ba1f-5849-43ac-90d7-a79c105ad4de	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/6e22ba1f-5849-43ac-90d7-a79c105ad4de.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	a93f94e5-2eeb-463e-8e0b-785c65549d58	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/a93f94e5-2eeb-463e-8e0b-785c65549d58.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	196bd9fe-fad2-4e92-b392-d2972d93a29c	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/196bd9fe-fad2-4e92-b392-d2972d93a29c.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	fd5e2ef5-99e7-4eb0-9cee-e928db3a768a	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/fd5e2ef5-99e7-4eb0-9cee-e928db3a768a.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	ae98bac5-f912-4002-87b6-c8aed5c69a32	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/ae98bac5-f912-4002-87b6-c8aed5c69a32.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	f4b1d585-f86e-4311-ba83-435ab5b6bd32	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/f4b1d585-f86e-4311-ba83-435ab5b6bd32.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	5b9acf71-0aa3-45da-9b11-b51e2534cb51	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/5b9acf71-0aa3-45da-9b11-b51e2534cb51.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	971b9e8a-9492-49ad-b904-a389c39fdb3a	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/971b9e8a-9492-49ad-b904-a389c39fdb3a.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	7a8e11e2-da4f-4b43-8b34-ce791ddeda74	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/7a8e11e2-da4f-4b43-8b34-ce791ddeda74.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	296966f1-2786-4ac2-80c6-5b8193e7526f	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/296966f1-2786-4ac2-80c6-5b8193e7526f.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	75bee628-07b1-4cba-a488-6b64eb089dd9	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/75bee628-07b1-4cba-a488-6b64eb089dd9.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	2f11e017-65b6-4bdb-94d1-cd888f2eba69	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/2f11e017-65b6-4bdb-94d1-cd888f2eba69.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	a99adc32-b35b-4cf8-b7c9-6a09d2398531	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/a99adc32-b35b-4cf8-b7c9-6a09d2398531.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	cfd3e5da-fbeb-4213-8c50-c6993f50dde7	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/cfd3e5da-fbeb-4213-8c50-c6993f50dde7.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	d78476dc-cd46-4a39-8909-fe191a3be838	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/d78476dc-cd46-4a39-8909-fe191a3be838.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	546212a3-a805-4f9d-9553-de162b9ab0cd	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/546212a3-a805-4f9d-9553-de162b9ab0cd.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	1cc4907d-a446-46f0-828a-51fee001a303	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/1cc4907d-a446-46f0-828a-51fee001a303.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c97f7335-4c7e-4158-96d5-7db26b042b6a	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c97f7335-4c7e-4158-96d5-7db26b042b6a.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	54cb88f4-abe3-47b6-ae8b-7446fa805c91	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/54cb88f4-abe3-47b6-ae8b-7446fa805c91.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	6b5f9ac5-635d-4470-ba02-a34fdc1c8b86	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/6b5f9ac5-635d-4470-ba02-a34fdc1c8b86.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	ba8a5716-66a3-40b7-a6a9-c0fefb075278	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/ba8a5716-66a3-40b7-a6a9-c0fefb075278.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	498b7fd9-5b6c-49df-a663-ff1007adb4ac	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/498b7fd9-5b6c-49df-a663-ff1007adb4ac.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	9db20c34-36ec-4b8a-bb41-06de718f0715	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/9db20c34-36ec-4b8a-bb41-06de718f0715.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c74e800d-dd9a-4f51-b18b-ff46e3dc3a47	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c74e800d-dd9a-4f51-b18b-ff46e3dc3a47.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	49c40845-1260-450c-bc6c-b5c49f66caed	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/49c40845-1260-450c-bc6c-b5c49f66caed.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	218477fd-d674-4f38-9d3e-8f1428980b5d	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/218477fd-d674-4f38-9d3e-8f1428980b5d.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	f9546498-549c-4b23-8877-3046283b45da	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/f9546498-549c-4b23-8877-3046283b45da.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	182cdeba-60ee-4ad1-baff-67bf8902d326	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/182cdeba-60ee-4ad1-baff-67bf8902d326.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	ec72642a-f61d-48d7-bd5e-a6902cd22f7d	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/ec72642a-f61d-48d7-bd5e-a6902cd22f7d.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	3451fea1-06a8-4fc5-823f-c30328c3d7f3	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/3451fea1-06a8-4fc5-823f-c30328c3d7f3.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	3c900cb0-9459-4b64-b7be-2b8ec6b535c9	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/3c900cb0-9459-4b64-b7be-2b8ec6b535c9.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	a52f446c-433f-4918-b95e-e3d7f10a9bd0	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/a52f446c-433f-4918-b95e-e3d7f10a9bd0.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	0c1ffe44-19a4-45e7-a0fa-a8ab9b82228a	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/0c1ffe44-19a4-45e7-a0fa-a8ab9b82228a.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	77d78a77-2c8f-4389-af35-f0f4d55c3b2a	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/77d78a77-2c8f-4389-af35-f0f4d55c3b2a.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	a0b92b45-fa1e-4f69-867a-942d4aa1b302	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/a0b92b45-fa1e-4f69-867a-942d4aa1b302.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	24f1be03-0aeb-4a8e-b27e-005e3fe07515	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/24f1be03-0aeb-4a8e-b27e-005e3fe07515.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	8e651bb0-c205-40d1-a517-7129d2c32f7c	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/8e651bb0-c205-40d1-a517-7129d2c32f7c.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	98bf38e4-37b6-4546-9a0d-0f3a072cbcb2	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/98bf38e4-37b6-4546-9a0d-0f3a072cbcb2.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	0db96752-23dc-4a28-985a-e6454c574de6	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/0db96752-23dc-4a28-985a-e6454c574de6.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	c1245205-3877-4966-a98a-449dba666da5	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/c1245205-3877-4966-a98a-449dba666da5.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	b086496d-21a8-4e76-89b0-3d4c1b26e5f6	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/b086496d-21a8-4e76-89b0-3d4c1b26e5f6.fa
Laos	fermented fish	Fermented_fish_sauce	MS003-2	d39e8c0d-1d8e-4290-9fc1-e112aaed433f	/home/jovyan/Interplanetary_Microbiome/data/PacBio_MAGs/MS003-2/d39e8c0d-1d8e-4290-9fc1-e112aaed433f.fa
